index,datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti,x,y
17373,2020-10-12,CZ053,CZ0533,954,635,6,49.9444,16.2857
17374,2020-10-12,CZ053,CZ0534,1121,588,8,49.9444,16.2857
17375,2020-10-12,CZ063,CZ0631,841,565,7,49.449,15.6406
17376,2020-10-12,CZ063,CZ0632,1230,599,12,49.449,15.6406
17377,2020-10-12,CZ063,CZ0633,872,552,13,49.449,15.6406
17378,2020-10-12,CZ063,CZ0634,1143,474,11,49.449,15.6406
17379,2020-10-12,CZ063,CZ0635,1317,705,8,49.449,15.6406
17380,2020-10-12,CZ064,CZ0641,1017,593,11,48.9545,16.7677
17381,2020-10-12,CZ064,CZ0642,4157,2624,34,48.9545,16.7677
17382,2020-10-12,CZ064,CZ0643,1942,1142,19,48.9545,16.7677
17383,2020-10-12,CZ064,CZ0644,681,459,17,48.9545,16.7677
17384,2020-10-12,CZ064,CZ0645,1973,1266,25,48.9545,16.7677
17385,2020-10-12,CZ064,CZ0646,580,353,7,48.9545,16.7677
17386,2020-10-12,CZ064,CZ0647,683,412,9,48.9545,16.7677
17387,2020-10-12,CZ071,CZ0711,301,142,4,49.6587,17.0811
17388,2020-10-12,CZ071,CZ0712,3299,1903,38,49.6587,17.0811
17389,2020-10-12,CZ071,CZ0713,1047,568,1,49.6587,17.0811
17390,2020-10-12,CZ071,CZ0714,917,518,6,49.6587,17.0811
17391,2020-10-12,CZ071,CZ0715,993,492,6,49.6587,17.0811
17392,2020-10-12,CZ072,CZ0721,1224,679,5,49.2162,17.772
17393,2020-10-12,CZ072,CZ0722,2778,1584,30,49.2162,17.772
17394,2020-10-12,CZ072,CZ0723,884,345,4,49.2162,17.772
17395,2020-10-12,CZ072,CZ0724,2127,1070,11,49.2162,17.772
17396,2020-10-12,CZ080,CZ0801,629,346,10,49.7305,18.2333
17397,2020-10-12,CZ080,CZ0802,2644,1828,22,49.7305,18.2333
17398,2020-10-12,CZ080,CZ0803,3694,2933,22,49.7305,18.2333
17399,2020-10-12,CZ080,CZ0804,1109,613,9,49.7305,18.2333
17400,2020-10-12,CZ080,CZ0805,1794,892,18,49.7305,18.2333
17401,2020-10-12,CZ080,CZ0806,3618,2154,61,49.7305,18.2333
17402,2020-10-13,CZ010,CZ0100,23182,15962,225,50.0755,14.4378
17403,2020-10-13,CZ020,CZ020A,1974,1324,13,49.8782,14.9363
17404,2020-10-13,CZ020,CZ020B,1645,839,7,49.8782,14.9363
17405,2020-10-13,CZ020,CZ020C,454,262,4,49.8782,14.9363
17406,2020-10-13,CZ020,CZ0201,1431,856,13,49.8782,14.9363
17407,2020-10-13,CZ020,CZ0202,1102,724,5,49.8782,14.9363
17408,2020-10-13,CZ020,CZ0203,1967,1280,9,49.8782,14.9363
17409,2020-10-13,CZ020,CZ0204,1451,816,14,49.8782,14.9363
17410,2020-10-13,CZ020,CZ0205,667,418,18,49.8782,14.9363
17411,2020-10-13,CZ020,CZ0206,1388,620,5,49.8782,14.9363
17412,2020-10-13,CZ020,CZ0207,1484,806,23,49.8782,14.9363
17413,2020-10-13,CZ020,CZ0208,1288,752,24,49.8782,14.9363
17414,2020-10-13,CZ020,CZ0209,2341,1632,11,49.8782,14.9363
17415,2020-10-13,CZ031,CZ0311,2110,1112,17,48.9458,14.4416
17416,2020-10-13,CZ031,CZ0312,445,254,4,48.9458,14.4416
17417,2020-10-13,CZ031,CZ0313,563,271,10,48.9458,14.4416
17418,2020-10-13,CZ031,CZ0314,690,352,5,48.9458,14.4416
17419,2020-10-13,CZ031,CZ0315,402,260,6,48.9458,14.4416
17420,2020-10-13,CZ031,CZ0316,636,225,4,48.9458,14.4416
17421,2020-10-13,CZ031,CZ0317,1195,693,9,48.9458,14.4416
17422,2020-10-13,CZ032,CZ0321,684,525,8,49.4135,13.3157
17423,2020-10-13,CZ032,CZ0322,723,421,4,49.4135,13.3157
17424,2020-10-13,CZ032,CZ0323,2754,1646,16,49.4135,13.3157
17425,2020-10-13,CZ032,CZ0324,754,446,12,49.4135,13.3157
17426,2020-10-13,CZ032,CZ0325,1116,603,5,49.4135,13.3157
17427,2020-10-13,CZ032,CZ0326,442,214,0,49.4135,13.3157
17428,2020-10-13,CZ032,CZ0327,330,150,7,49.4135,13.3157
17429,2020-10-13,CZ041,CZ0411,1119,792,67,50.1435,12.7502
17430,2020-10-13,CZ041,CZ0412,877,516,13,50.1435,12.7502
17431,2020-10-13,CZ041,CZ0413,508,272,12,50.1435,12.7502
17432,2020-10-13,CZ042,CZ0421,874,585,14,50.6119,13.787
17433,2020-10-13,CZ042,CZ0422,843,412,9,50.6119,13.787
17434,2020-10-13,CZ042,CZ0423,1566,882,20,50.6119,13.787
17435,2020-10-13,CZ042,CZ0424,480,244,6,50.6119,13.787
17436,2020-10-13,CZ042,CZ0425,526,323,6,50.6119,13.787
17437,2020-10-13,CZ042,CZ0426,832,507,5,50.6119,13.787
17438,2020-10-13,CZ042,CZ0427,1264,716,7,50.6119,13.787
17439,2020-10-13,CZ051,CZ0511,505,243,0,50.6594,14.7632
17440,2020-10-13,CZ051,CZ0512,893,482,6,50.6594,14.7632
17441,2020-10-13,CZ051,CZ0513,2694,1470,11,50.6594,14.7632
17442,2020-10-13,CZ051,CZ0514,700,369,4,50.6594,14.7632
17443,2020-10-13,CZ052,CZ0521,1410,691,10,50.3512,15.7976
17444,2020-10-13,CZ052,CZ0522,463,310,6,50.3512,15.7976
17445,2020-10-13,CZ052,CZ0523,1545,792,14,50.3512,15.7976
17446,2020-10-13,CZ052,CZ0524,520,238,2,50.3512,15.7976
17447,2020-10-13,CZ052,CZ0525,849,472,5,50.3512,15.7976
17448,2020-10-13,CZ053,CZ0531,1040,646,15,49.9444,16.2857
17449,2020-10-13,CZ053,CZ0532,1655,1037,19,49.9444,16.2857
17450,2020-10-13,CZ053,CZ0533,1067,650,7,49.9444,16.2857
17451,2020-10-13,CZ053,CZ0534,1297,618,8,49.9444,16.2857
17452,2020-10-13,CZ063,CZ0631,887,574,7,49.449,15.6406
17453,2020-10-13,CZ063,CZ0632,1307,618,12,49.449,15.6406
17454,2020-10-13,CZ063,CZ0633,923,557,13,49.449,15.6406
17455,2020-10-13,CZ063,CZ0634,1253,489,12,49.449,15.6406
17456,2020-10-13,CZ063,CZ0635,1390,726,9,49.449,15.6406
17457,2020-10-13,CZ064,CZ0641,1146,606,12,48.9545,16.7677
17458,2020-10-13,CZ064,CZ0642,4506,2687,37,48.9545,16.7677
17459,2020-10-13,CZ064,CZ0643,2095,1192,19,48.9545,16.7677
17460,2020-10-13,CZ064,CZ0644,736,468,17,48.9545,16.7677
17461,2020-10-13,CZ064,CZ0645,2165,1330,25,48.9545,16.7677
17462,2020-10-13,CZ064,CZ0646,649,361,7,48.9545,16.7677
17463,2020-10-13,CZ064,CZ0647,769,420,10,48.9545,16.7677
17464,2020-10-13,CZ071,CZ0711,307,151,4,49.6587,17.0811
17465,2020-10-13,CZ071,CZ0712,3387,1952,38,49.6587,17.0811
17466,2020-10-13,CZ071,CZ0713,1120,585,2,49.6587,17.0811
17467,2020-10-13,CZ071,CZ0714,990,526,7,49.6587,17.0811
17468,2020-10-13,CZ071,CZ0715,1066,511,6,49.6587,17.0811
17469,2020-10-13,CZ072,CZ0721,1338,707,7,49.2162,17.772
17470,2020-10-13,CZ072,CZ0722,2917,1678,31,49.2162,17.772
17471,2020-10-13,CZ072,CZ0723,948,362,4,49.2162,17.772
17472,2020-10-13,CZ072,CZ0724,2317,1129,14,49.2162,17.772
17473,2020-10-13,CZ080,CZ0801,678,346,10,49.7305,18.2333
17474,2020-10-13,CZ080,CZ0802,2790,1870,24,49.7305,18.2333
17475,2020-10-13,CZ080,CZ0803,3785,2981,23,49.7305,18.2333
17476,2020-10-13,CZ080,CZ0804,1162,656,9,49.7305,18.2333
17477,2020-10-13,CZ080,CZ0805,1895,917,19,49.7305,18.2333
17478,2020-10-13,CZ080,CZ0806,3769,2259,63,49.7305,18.2333
17479,2020-10-14,CZ010,CZ0100,24413,16220,229,50.0755,14.4378
17480,2020-10-14,CZ020,CZ020A,2096,1362,14,49.8782,14.9363
17481,2020-10-14,CZ020,CZ020B,1793,867,8,49.8782,14.9363
17482,2020-10-14,CZ020,CZ020C,495,264,4,49.8782,14.9363
17483,2020-10-14,CZ020,CZ0201,1529,891,14,49.8782,14.9363
17484,2020-10-14,CZ020,CZ0202,1207,734,5,49.8782,14.9363
17485,2020-10-14,CZ020,CZ0203,2071,1331,9,49.8782,14.9363
17486,2020-10-14,CZ020,CZ0204,1521,836,16,49.8782,14.9363
17487,2020-10-14,CZ020,CZ0205,718,424,18,49.8782,14.9363
17488,2020-10-14,CZ020,CZ0206,1448,624,5,49.8782,14.9363
17489,2020-10-14,CZ020,CZ0207,1570,846,23,49.8782,14.9363
17490,2020-10-14,CZ020,CZ0208,1363,770,24,49.8782,14.9363
17491,2020-10-14,CZ020,CZ0209,2459,1656,12,49.8782,14.9363
17492,2020-10-14,CZ031,CZ0311,2318,1121,17,48.9458,14.4416
17493,2020-10-14,CZ031,CZ0312,481,255,4,48.9458,14.4416
17494,2020-10-14,CZ031,CZ0313,616,275,10,48.9458,14.4416
17495,2020-10-14,CZ031,CZ0314,783,367,6,48.9458,14.4416
17496,2020-10-14,CZ031,CZ0315,444,267,6,48.9458,14.4416
17497,2020-10-14,CZ031,CZ0316,672,255,5,48.9458,14.4416
17498,2020-10-14,CZ031,CZ0317,1297,702,9,48.9458,14.4416
17499,2020-10-14,CZ032,CZ0321,717,533,8,49.4135,13.3157
17500,2020-10-14,CZ032,CZ0322,777,428,4,49.4135,13.3157
17501,2020-10-14,CZ032,CZ0323,2988,1696,17,49.4135,13.3157
17502,2020-10-14,CZ032,CZ0324,817,453,12,49.4135,13.3157
17503,2020-10-14,CZ032,CZ0325,1221,613,5,49.4135,13.3157
17504,2020-10-14,CZ032,CZ0326,468,217,0,49.4135,13.3157
17505,2020-10-14,CZ032,CZ0327,350,153,7,49.4135,13.3157
17506,2020-10-14,CZ041,CZ0411,1157,798,68,50.1435,12.7502
17507,2020-10-14,CZ041,CZ0412,928,533,15,50.1435,12.7502
17508,2020-10-14,CZ041,CZ0413,550,276,14,50.1435,12.7502
17509,2020-10-14,CZ042,CZ0421,980,587,16,50.6119,13.787
17510,2020-10-14,CZ042,CZ0422,979,437,9,50.6119,13.787
17511,2020-10-14,CZ042,CZ0423,1671,887,23,50.6119,13.787
17512,2020-10-14,CZ042,CZ0424,527,248,7,50.6119,13.787
17513,2020-10-14,CZ042,CZ0425,585,333,6,50.6119,13.787
17514,2020-10-14,CZ042,CZ0426,909,520,6,50.6119,13.787
17515,2020-10-14,CZ042,CZ0427,1362,726,8,50.6119,13.787
17516,2020-10-14,CZ051,CZ0511,563,247,0,50.6594,14.7632
17517,2020-10-14,CZ051,CZ0512,986,495,6,50.6594,14.7632
17518,2020-10-14,CZ051,CZ0513,2865,1555,12,50.6594,14.7632
17519,2020-10-14,CZ051,CZ0514,770,373,4,50.6594,14.7632
17520,2020-10-14,CZ052,CZ0521,1585,723,13,50.3512,15.7976
17521,2020-10-14,CZ052,CZ0522,523,314,7,50.3512,15.7976
17522,2020-10-14,CZ052,CZ0523,1636,860,16,50.3512,15.7976
17523,2020-10-14,CZ052,CZ0524,571,252,2,50.3512,15.7976
17524,2020-10-14,CZ052,CZ0525,953,479,5,50.3512,15.7976
17525,2020-10-14,CZ053,CZ0531,1111,656,15,49.9444,16.2857
17526,2020-10-14,CZ053,CZ0532,1771,1093,19,49.9444,16.2857
17527,2020-10-14,CZ053,CZ0533,1130,658,10,49.9444,16.2857
17528,2020-10-14,CZ053,CZ0534,1425,632,8,49.9444,16.2857
17529,2020-10-14,CZ063,CZ0631,963,585,9,49.449,15.6406
17530,2020-10-14,CZ063,CZ0632,1433,657,13,49.449,15.6406
17531,2020-10-14,CZ063,CZ0633,981,564,13,49.449,15.6406
17532,2020-10-14,CZ063,CZ0634,1347,499,13,49.449,15.6406
17533,2020-10-14,CZ063,CZ0635,1552,736,10,49.449,15.6406
17534,2020-10-14,CZ064,CZ0641,1222,628,14,48.9545,16.7677
17535,2020-10-14,CZ064,CZ0642,4828,2736,38,48.9545,16.7677
17536,2020-10-14,CZ064,CZ0643,2260,1232,21,48.9545,16.7677
17537,2020-10-14,CZ064,CZ0644,775,475,17,48.9545,16.7677
17538,2020-10-14,CZ064,CZ0645,2345,1349,27,48.9545,16.7677
17539,2020-10-14,CZ064,CZ0646,720,363,7,48.9545,16.7677
17540,2020-10-14,CZ064,CZ0647,784,420,11,48.9545,16.7677
17541,2020-10-14,CZ071,CZ0711,340,153,4,49.6587,17.0811
17542,2020-10-14,CZ071,CZ0712,3593,2004,38,49.6587,17.0811
17543,2020-10-14,CZ071,CZ0713,1260,588,2,49.6587,17.0811
17544,2020-10-14,CZ071,CZ0714,1128,530,8,49.6587,17.0811
17545,2020-10-14,CZ071,CZ0715,1181,515,8,49.6587,17.0811
17546,2020-10-14,CZ072,CZ0721,1504,721,7,49.2162,17.772
17547,2020-10-14,CZ072,CZ0722,3126,1751,32,49.2162,17.772
17548,2020-10-14,CZ072,CZ0723,1128,367,5,49.2162,17.772
17549,2020-10-14,CZ072,CZ0724,2543,1143,14,49.2162,17.772
17550,2020-10-14,CZ080,CZ0801,740,360,10,49.7305,18.2333
17551,2020-10-14,CZ080,CZ0802,2995,1891,26,49.7305,18.2333
17552,2020-10-14,CZ080,CZ0803,3960,3029,24,49.7305,18.2333
17553,2020-10-14,CZ080,CZ0804,1284,673,11,49.7305,18.2333
17554,2020-10-14,CZ080,CZ0805,2079,940,21,49.7305,18.2333
17555,2020-10-14,CZ080,CZ0806,4031,2347,66,49.7305,18.2333
17556,2020-10-15,CZ010,CZ0100,25513,16694,233,50.0755,14.4378
17557,2020-10-15,CZ020,CZ020A,2219,1401,15,49.8782,14.9363
17558,2020-10-15,CZ020,CZ020B,1940,1014,8,49.8782,14.9363
17559,2020-10-15,CZ020,CZ020C,552,280,5,49.8782,14.9363
17560,2020-10-15,CZ020,CZ0201,1604,917,14,49.8782,14.9363
17561,2020-10-15,CZ020,CZ0202,1276,777,5,49.8782,14.9363
17562,2020-10-15,CZ020,CZ0203,2211,1376,10,49.8782,14.9363
17563,2020-10-15,CZ020,CZ0204,1621,884,18,49.8782,14.9363
17564,2020-10-15,CZ020,CZ0205,756,432,18,49.8782,14.9363
17565,2020-10-15,CZ020,CZ0206,1527,636,5,49.8782,14.9363
17566,2020-10-15,CZ020,CZ0207,1676,889,23,49.8782,14.9363
17567,2020-10-15,CZ020,CZ0208,1450,792,24,49.8782,14.9363
17568,2020-10-15,CZ020,CZ0209,2561,1698,12,49.8782,14.9363
17569,2020-10-15,CZ031,CZ0311,2499,1175,17,48.9458,14.4416
17570,2020-10-15,CZ031,CZ0312,519,259,4,48.9458,14.4416
17571,2020-10-15,CZ031,CZ0313,671,289,12,48.9458,14.4416
17572,2020-10-15,CZ031,CZ0314,840,385,6,48.9458,14.4416
17573,2020-10-15,CZ031,CZ0315,557,268,7,48.9458,14.4416
17574,2020-10-15,CZ031,CZ0316,737,266,6,48.9458,14.4416
17575,2020-10-15,CZ031,CZ0317,1409,723,10,48.9458,14.4416
17576,2020-10-15,CZ032,CZ0321,740,541,9,49.4135,13.3157
17577,2020-10-15,CZ032,CZ0322,854,440,4,49.4135,13.3157
17578,2020-10-15,CZ032,CZ0323,3230,1805,19,49.4135,13.3157
17579,2020-10-15,CZ032,CZ0324,883,470,12,49.4135,13.3157
17580,2020-10-15,CZ032,CZ0325,1358,659,5,49.4135,13.3157
17581,2020-10-15,CZ032,CZ0326,520,241,0,49.4135,13.3157
17582,2020-10-15,CZ032,CZ0327,394,166,7,49.4135,13.3157
17583,2020-10-15,CZ041,CZ0411,1174,816,68,50.1435,12.7502
17584,2020-10-15,CZ041,CZ0412,993,544,17,50.1435,12.7502
17585,2020-10-15,CZ041,CZ0413,606,283,14,50.1435,12.7502
17586,2020-10-15,CZ042,CZ0421,1066,627,18,50.6119,13.787
17587,2020-10-15,CZ042,CZ0422,1094,447,10,50.6119,13.787
17588,2020-10-15,CZ042,CZ0423,1832,932,24,50.6119,13.787
17589,2020-10-15,CZ042,CZ0424,587,251,8,50.6119,13.787
17590,2020-10-15,CZ042,CZ0425,622,338,7,50.6119,13.787
17591,2020-10-15,CZ042,CZ0426,986,531,7,50.6119,13.787
17592,2020-10-15,CZ042,CZ0427,1434,763,8,50.6119,13.787
17593,2020-10-15,CZ051,CZ0511,635,258,0,50.6594,14.7632
17594,2020-10-15,CZ051,CZ0512,1077,519,7,50.6594,14.7632
17595,2020-10-15,CZ051,CZ0513,3096,1637,14,50.6594,14.7632
17596,2020-10-15,CZ051,CZ0514,845,390,4,50.6594,14.7632
17597,2020-10-15,CZ052,CZ0521,1703,758,15,50.3512,15.7976
17598,2020-10-15,CZ052,CZ0522,531,322,7,50.3512,15.7976
17599,2020-10-15,CZ052,CZ0523,1780,915,16,50.3512,15.7976
17600,2020-10-15,CZ052,CZ0524,598,263,2,50.3512,15.7976
17601,2020-10-15,CZ052,CZ0525,1097,488,8,50.3512,15.7976
17602,2020-10-15,CZ053,CZ0531,1195,710,16,49.9444,16.2857
17603,2020-10-15,CZ053,CZ0532,1913,1130,19,49.9444,16.2857
17604,2020-10-15,CZ053,CZ0533,1212,692,12,49.9444,16.2857
17605,2020-10-15,CZ053,CZ0534,1531,660,8,49.9444,16.2857
17606,2020-10-15,CZ063,CZ0631,994,625,12,49.449,15.6406
17607,2020-10-15,CZ063,CZ0632,1498,699,14,49.449,15.6406
17608,2020-10-15,CZ063,CZ0633,1005,580,14,49.449,15.6406
17609,2020-10-15,CZ063,CZ0634,1375,605,13,49.449,15.6406
17610,2020-10-15,CZ063,CZ0635,1588,796,11,49.449,15.6406
17611,2020-10-15,CZ064,CZ0641,1280,676,15,48.9545,16.7677
17612,2020-10-15,CZ064,CZ0642,5173,2910,38,48.9545,16.7677
17613,2020-10-15,CZ064,CZ0643,2441,1301,23,48.9545,16.7677
17614,2020-10-15,CZ064,CZ0644,843,481,17,48.9545,16.7677
17615,2020-10-15,CZ064,CZ0645,2500,1376,29,48.9545,16.7677
17616,2020-10-15,CZ064,CZ0646,764,383,7,48.9545,16.7677
17617,2020-10-15,CZ064,CZ0647,927,460,11,48.9545,16.7677
17618,2020-10-15,CZ071,CZ0711,369,161,4,49.6587,17.0811
17619,2020-10-15,CZ071,CZ0712,3949,2093,40,49.6587,17.0811
17620,2020-10-15,CZ071,CZ0713,1416,640,2,49.6587,17.0811
17621,2020-10-15,CZ071,CZ0714,1294,552,10,49.6587,17.0811
17622,2020-10-15,CZ071,CZ0715,1342,534,10,49.6587,17.0811
17623,2020-10-15,CZ072,CZ0721,1630,762,7,49.2162,17.772
17624,2020-10-15,CZ072,CZ0722,3317,1807,34,49.2162,17.772
17625,2020-10-15,CZ072,CZ0723,1274,400,5,49.2162,17.772
17626,2020-10-15,CZ072,CZ0724,2862,1246,14,49.2162,17.772
17627,2020-10-15,CZ080,CZ0801,784,379,11,49.7305,18.2333
17628,2020-10-15,CZ080,CZ0802,3136,1960,26,49.7305,18.2333
17629,2020-10-15,CZ080,CZ0803,4109,3081,24,49.7305,18.2333
17630,2020-10-15,CZ080,CZ0804,1453,718,11,49.7305,18.2333
17631,2020-10-15,CZ080,CZ0805,2270,986,21,49.7305,18.2333
17632,2020-10-15,CZ080,CZ0806,4250,2461,70,49.7305,18.2333
17633,2020-10-16,CZ010,CZ0100,26781,17593,244,50.0755,14.4378
17634,2020-10-16,CZ020,CZ020A,2364,1457,16,49.8782,14.9363
17635,2020-10-16,CZ020,CZ020B,2100,1121,8,49.8782,14.9363
17636,2020-10-16,CZ020,CZ020C,622,308,5,49.8782,14.9363
17637,2020-10-16,CZ020,CZ0201,1776,996,16,49.8782,14.9363
17638,2020-10-16,CZ020,CZ0202,1382,813,6,49.8782,14.9363
17639,2020-10-16,CZ020,CZ0203,2328,1457,11,49.8782,14.9363
17640,2020-10-16,CZ020,CZ0204,1713,957,21,49.8782,14.9363
17641,2020-10-16,CZ020,CZ0205,829,469,18,49.8782,14.9363
17642,2020-10-16,CZ020,CZ0206,1625,671,5,49.8782,14.9363
17643,2020-10-16,CZ020,CZ0207,1790,954,24,49.8782,14.9363
17644,2020-10-16,CZ020,CZ0208,1525,833,25,49.8782,14.9363
17645,2020-10-16,CZ020,CZ0209,2720,1765,14,49.8782,14.9363
17646,2020-10-16,CZ031,CZ0311,2656,1282,17,48.9458,14.4416
17647,2020-10-16,CZ031,CZ0312,557,283,5,48.9458,14.4416
17648,2020-10-16,CZ031,CZ0313,729,322,13,48.9458,14.4416
17649,2020-10-16,CZ031,CZ0314,933,430,7,48.9458,14.4416
17650,2020-10-16,CZ031,CZ0315,581,294,7,48.9458,14.4416
17651,2020-10-16,CZ031,CZ0316,821,309,6,48.9458,14.4416
17652,2020-10-16,CZ031,CZ0317,1519,767,13,48.9458,14.4416
17653,2020-10-16,CZ032,CZ0321,805,558,11,49.4135,13.3157
17654,2020-10-16,CZ032,CZ0322,980,490,6,49.4135,13.3157
17655,2020-10-16,CZ032,CZ0323,3534,1908,20,49.4135,13.3157
17656,2020-10-16,CZ032,CZ0324,980,508,14,49.4135,13.3157
17657,2020-10-16,CZ032,CZ0325,1480,703,5,49.4135,13.3157
17658,2020-10-16,CZ032,CZ0326,582,267,0,49.4135,13.3157
17659,2020-10-16,CZ032,CZ0327,449,176,8,49.4135,13.3157
17660,2020-10-16,CZ041,CZ0411,1226,838,69,50.1435,12.7502
17661,2020-10-16,CZ041,CZ0412,1072,574,17,50.1435,12.7502
17662,2020-10-16,CZ041,CZ0413,701,302,14,50.1435,12.7502
17663,2020-10-16,CZ042,CZ0421,1143,664,19,50.6119,13.787
17664,2020-10-16,CZ042,CZ0422,1209,469,10,50.6119,13.787
17665,2020-10-16,CZ042,CZ0423,1957,993,24,50.6119,13.787
17666,2020-10-16,CZ042,CZ0424,657,269,10,50.6119,13.787
17667,2020-10-16,CZ042,CZ0425,676,361,7,50.6119,13.787
17668,2020-10-16,CZ042,CZ0426,1048,551,7,50.6119,13.787
17669,2020-10-16,CZ042,CZ0427,1531,805,8,50.6119,13.787
17670,2020-10-16,CZ051,CZ0511,721,304,0,50.6594,14.7632
17671,2020-10-16,CZ051,CZ0512,1150,558,8,50.6594,14.7632
17672,2020-10-16,CZ051,CZ0513,3253,1785,16,50.6594,14.7632
17673,2020-10-16,CZ051,CZ0514,924,440,5,50.6594,14.7632
17674,2020-10-16,CZ052,CZ0521,1915,819,15,50.3512,15.7976
17675,2020-10-16,CZ052,CZ0522,674,336,7,50.3512,15.7976
17676,2020-10-16,CZ052,CZ0523,1861,1001,16,50.3512,15.7976
17677,2020-10-16,CZ052,CZ0524,708,298,2,50.3512,15.7976
17678,2020-10-16,CZ052,CZ0525,1240,516,8,50.3512,15.7976
17679,2020-10-16,CZ053,CZ0531,1297,749,16,49.9444,16.2857
17680,2020-10-16,CZ053,CZ0532,2068,1170,19,49.9444,16.2857
17681,2020-10-16,CZ053,CZ0533,1345,721,14,49.9444,16.2857
17682,2020-10-16,CZ053,CZ0534,1655,720,9,49.9444,16.2857
17683,2020-10-16,CZ063,CZ0631,1093,678,12,49.449,15.6406
17684,2020-10-16,CZ063,CZ0632,1624,745,14,49.449,15.6406
17685,2020-10-16,CZ063,CZ0633,1036,616,18,49.449,15.6406
17686,2020-10-16,CZ063,CZ0634,1475,663,19,49.449,15.6406
17687,2020-10-16,CZ063,CZ0635,1837,856,12,49.449,15.6406
17688,2020-10-16,CZ064,CZ0641,1380,717,15,48.9545,16.7677
17689,2020-10-16,CZ064,CZ0642,5571,3110,41,48.9545,16.7677
17690,2020-10-16,CZ064,CZ0643,2687,1391,25,48.9545,16.7677
17691,2020-10-16,CZ064,CZ0644,894,515,18,48.9545,16.7677
17692,2020-10-16,CZ064,CZ0645,2699,1489,30,48.9545,16.7677
17693,2020-10-16,CZ064,CZ0646,842,414,8,48.9545,16.7677
17694,2020-10-16,CZ064,CZ0647,965,502,13,48.9545,16.7677
17695,2020-10-16,CZ071,CZ0711,417,176,4,49.6587,17.0811
17696,2020-10-16,CZ071,CZ0712,4252,2244,40,49.6587,17.0811
17697,2020-10-16,CZ071,CZ0713,1577,683,2,49.6587,17.0811
17698,2020-10-16,CZ071,CZ0714,1459,625,10,49.6587,17.0811
17699,2020-10-16,CZ071,CZ0715,1479,583,13,49.6587,17.0811
17700,2020-10-16,CZ072,CZ0721,1765,862,8,49.2162,17.772
17701,2020-10-16,CZ072,CZ0722,3505,1908,35,49.2162,17.772
17702,2020-10-16,CZ072,CZ0723,1466,437,5,49.2162,17.772
17703,2020-10-16,CZ072,CZ0724,3159,1376,16,49.2162,17.772
17704,2020-10-16,CZ080,CZ0801,874,422,11,49.7305,18.2333
17705,2020-10-16,CZ080,CZ0802,3313,2022,27,49.7305,18.2333
17706,2020-10-16,CZ080,CZ0803,4255,3154,25,49.7305,18.2333
17707,2020-10-16,CZ080,CZ0804,1578,756,12,49.7305,18.2333
17708,2020-10-16,CZ080,CZ0805,2468,1052,21,49.7305,18.2333
17709,2020-10-16,CZ080,CZ0806,4454,2568,71,49.7305,18.2333
17710,2020-10-17,CZ010,CZ0100,27892,18599,255,50.0755,14.4378
17711,2020-10-17,CZ020,CZ020A,2500,1525,17,49.8782,14.9363
17712,2020-10-17,CZ020,CZ020B,2163,1184,8,49.8782,14.9363
17713,2020-10-17,CZ020,CZ020C,673,322,7,49.8782,14.9363
17714,2020-10-17,CZ020,CZ0201,1864,1047,18,49.8782,14.9363
17715,2020-10-17,CZ020,CZ0202,1465,845,6,49.8782,14.9363
17716,2020-10-17,CZ020,CZ0203,2452,1498,11,49.8782,14.9363
17717,2020-10-17,CZ020,CZ0204,1828,1005,24,49.8782,14.9363
17718,2020-10-17,CZ020,CZ0205,882,493,18,49.8782,14.9363
17719,2020-10-17,CZ020,CZ0206,1687,709,7,49.8782,14.9363
17720,2020-10-17,CZ020,CZ0207,1867,1028,27,49.8782,14.9363
17721,2020-10-17,CZ020,CZ0208,1628,880,26,49.8782,14.9363
17722,2020-10-17,CZ020,CZ0209,2863,1857,15,49.8782,14.9363
17723,2020-10-17,CZ031,CZ0311,2872,1462,18,48.9458,14.4416
17724,2020-10-17,CZ031,CZ0312,605,329,5,48.9458,14.4416
17725,2020-10-17,CZ031,CZ0313,821,355,14,48.9458,14.4416
17726,2020-10-17,CZ031,CZ0314,964,470,7,48.9458,14.4416
17727,2020-10-17,CZ031,CZ0315,626,296,9,48.9458,14.4416
17728,2020-10-17,CZ031,CZ0316,847,327,6,48.9458,14.4416
17729,2020-10-17,CZ031,CZ0317,1612,831,13,48.9458,14.4416
17730,2020-10-17,CZ032,CZ0321,911,578,12,49.4135,13.3157
17731,2020-10-17,CZ032,CZ0322,1147,540,6,49.4135,13.3157
17732,2020-10-17,CZ032,CZ0323,3738,2003,22,49.4135,13.3157
17733,2020-10-17,CZ032,CZ0324,1058,545,14,49.4135,13.3157
17734,2020-10-17,CZ032,CZ0325,1544,747,5,49.4135,13.3157
17735,2020-10-17,CZ032,CZ0326,619,281,0,49.4135,13.3157
17736,2020-10-17,CZ032,CZ0327,490,184,8,49.4135,13.3157
17737,2020-10-17,CZ041,CZ0411,1250,884,70,50.1435,12.7502
17738,2020-10-17,CZ041,CZ0412,1109,608,20,50.1435,12.7502
17739,2020-10-17,CZ041,CZ0413,750,321,16,50.1435,12.7502
17740,2020-10-17,CZ042,CZ0421,1176,686,19,50.6119,13.787
17741,2020-10-17,CZ042,CZ0422,1263,525,11,50.6119,13.787
